Date,Open,High,Low,Close,Volume,DJI,Nasdaq,Stochastic_Oscillator,Stochastic_Move,RSI,RSI_Move,Wiki_Traffic,Wiki_MA_2,Wiki_MA_3,Wiki_MA_4,Wiki_MA_5,Wiki_MA_6,Wiki_MA_7,Wiki_MA_8,Wiki_MA_9,Wiki_MA_10,Wiki_EMA_3,Wiki_EMA_5,Wiki_EMA_10,Wiki_3_day_Disparity,Wiki_5_day_Disparity,Wiki_10_day_Disparity,Wiki_Momentum_1,Wiki_Momentum_2,Wiki_ROC,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_3dayDisparity_Move,Wiki_ROC_Move,Wiki_5_day_RSI,Wiki_RSI_Move,Google,Google_MA_2,Google_MA_3,Google_MA_4,Google_MA_5,Google_MA_6,Google_MA_7,Google_MA_8,Google_MA_9,Google_MA_10,Google_EMA_3,Google_EMA_5,Google_EMA_10,Google_3_day_Disparity,Google_5_day_Disparity,Google_10_day_Disparity,Google_Momentum_1,Google_Momentum_2,Google_ROC,Google_Move,Google_MA3_Move,Google_EMA5_Move,Google_3dayDisparity_Move,Google_ROC_Move,Google_5_day_RSI,Google_RSI_Move,News_Sentiment,Senti_Move,Target1,Target2,Target3,Target4,Target5
1/22/2013,504.56,507.88,496.63,66.97,115386600,13712.21,3143.18,29.87,1,39.18,0,17767,16235,16097.66667,16035.75,15939.2,15751.16667,15569.42857,15634.25,15661.11111,15686.6,16612.83333,16154.33333,16064.85455,110.3700329,111.4673258,113.2622748,114.2351958,2214,14.23519578,1,1,1,1,1,78.15238095,1,18.15,21.48409091,21.80757576,22.11704545,23.72090909,23.70681818,22.45865801,21.76875,20.66313131,20.13318182,20.79469697,22.59545455,19.77260331,83.22795804,76.51477408,90.14968505,60.22624434,-11.98636364,-66.09022556,0,0,0,0,0,38.18288623,0,-0.047,0,1,1,1,1,1
1/23/2013,508.81,514.99,504.77,68.19,215377400,13779.33,3153.67,46.21,1,35.29,0,18223,17995,16897.66667,16629,16473.2,16319.83333,16104.28571,15901.125,15921.88889,15917.3,17160.33333,16700.46667,16336.51818,107.843292,110.6221014,114.4854969,114.9716088,2373,14.97160883,1,1,1,0,1,76.89363417,0,50.6,34.375,31.18939394,29.00568182,27.81363636,28.20075758,27.5487013,25.97632576,24.97222222,23.65681818,36.20378788,32.68060606,28.55557851,162.2346369,181.9251512,213.8918244,219.566075,27.55454545,154.6428571,1,1,1,1,1,70.81176036,1,0.065,1,0,0,0,0,1
1/24/2013,460,465.73,450.25,59.77,365213100,13825.33,3130.38,0.28,0,23.92,0,33430,25826.5,23140,21030.75,19989.2,19299.33333,18764.14286,18270,17848.77778,17672.7,25163.83333,22125.46667,20537.66364,144.4684529,167.2403098,189.1618146,211.2747267,17607,111.2747267,1,1,1,1,1,94.22864043,1,55,52.8,41.25,37.14204545,34.20454545,32.34469697,32.02922078,30.98011364,29.20117845,27.975,43.09469697,36.87575758,32.88863636,133.3333333,160.7973422,196.6041108,244.9392713,32.54545455,262.2710623,1,1,1,0,1,84.37989045,1,-0.079,0,1,0,0,0,0
1/25/2013,451.69,456.23,435,58.36,302006600,13895.98,3149.71,5.04,1,24.54,1,17452,25441,23035,21718,20315,19566.33333,19035.42857,18600.125,18179.11111,17809.1,20296,19143.46667,17744.17273,75.76296939,85.9069653,97.99484533,118.6968646,2749,18.69686459,0,0,0,0,0,52.27355199,0,49.5,52.25,51.7,43.3125,39.61363636,36.75378788,34.79545455,34.21306818,33.03787879,31.23106061,45.375,39.3030303,34.55268595,95.74468085,124.9569707,158.4960582,199.4505495,24.68181818,133.3060556,0,1,1,0,0,76.31811748,0,-0.131,0,0,0,1,0,0
1/28/2013,437.83,453.21,435.86,59.68,196379400,13881.93,3154.3,15.31,1,29.19,1,16119,16785.5,22333.66667,21306,20598.2,19615.66667,19073.85714,18670.875,18324.44444,17973.1,19577,18916.33333,17635.99091,72.17354965,78.25441058,89.6840278,90.72437665,-1648,-9.275623347,0,0,0,0,0,51.96459293,0,18.0625,33.78125,40.85416667,43.290625,38.2625,36.0217803,34.0836039,32.70383523,32.41856061,31.54034091,34.88125,32.42992424,29.08982438,44.21213666,47.20679516,57.26792888,99.51790634,-0.0875,-0.569526627,0,0,0,0,0,45.80161297,0,0.141,1,1,1,1,1,0
1/29/2013,458.5,460.2,452.12,60.8,142789500,13954.42,3153.66,24.83,1,31.88,1,18330,17224.5,17300.33333,21332.75,20710.8,20220.16667,19432,18980.875,18633,18325,20331.83333,19842.13333,18325.90909,105.9517158,88.50454835,100.0272851,100.5871701,107,0.58717006,1,0,1,1,1,50.80005684,0,18.0625,18.0625,28.54166667,35.15625,38.245,34.89583333,33.45616883,32.08096591,31.0770202,30.98295455,29.45833333,31.52916667,28.63378099,63.28467153,47.22839587,58.29818449,35.69664032,-32.5375,-275.3173077,1,0,0,1,0,49.94070811,1,0.043,0,0,0,0,0,0
1/30/2013,457,462.6,454.5,60.61,104288800,13910.42,3142.31,23.29,0,33.09,1,17855,18092.5,17434.66667,17439,20637.2,20234.83333,19882.28571,19234.875,18855.77778,18555.2,17577.66667,19758.86667,18427.89091,102.4109055,86.51851995,96.22639476,53.41011068,-15575,-46.58988932,0,1,0,0,0,49.47733212,0,26.5625,22.3125,20.89583333,28.046875,33.4375,36.29791667,33.70535714,32.59446023,31.46780303,30.62556818,27.55208333,34.35083333,29.88682851,127.1186441,79.43925234,86.73308473,48.29545455,-28.4375,-167.877907,1,0,1,1,1,25.8841234,0,0.028,0,1,0,0,0,0
1/31/2013,456.98,459.28,454.98,60.43,79833600,13860.58,3142.13,22.69,0,30.36,0,18436,18145.5,18207,17685,17638.4,20270.33333,19977.85714,19701.5,19146.11111,18813.8,17935.33333,19903.46667,18745.10909,101.257758,104.5219521,97.99189956,105.6383223,984,5.638322255,1,1,1,0,1,13.56788804,0,19.47916667,23.02083333,21.36805556,20.54166667,26.33333333,31.11111111,33.8952381,31.92708333,31.13720539,30.26893939,20.1875,28.78472222,28.30716253,91.16022099,73.97151899,64.35364785,39.35185185,-30.02083333,-200.5440283,0,1,0,0,0,16.18405395,0,-0.271,0,1,1,0,0,1
2/1/2013,459.11,459.48,448.35,60.18,134871100,14009.79,3179.1,23.28,1,30.6,1,16275,17355.5,17522,17724,17403,17411.16667,19699.57143,19515,19320.77778,18859,17241,17183.93333,18389.18182,92.88323251,93.5183589,86.2983191,100.967802,156,0.967801973,0,0,0,0,0,41.29566632,1,4.958333333,12.21875,17,17.265625,17.425,22.77083333,27.375,30.278125,28.93055556,28.51931818,13.16319444,19.20833333,24.23550275,29.16666667,28.45528455,17.38587613,27.45098039,-13.10416667,-55.44070513,0,0,0,0,1,13.81178064,0,-0.021,1,1,0,0,0,0
2/4/2013,453.91,455.94,442,58.68,119279300,13880.08,3131.17,9.15,0,31.94,1,15282,15778.5,16664.33333,16962,17235.6,17049.5,17107,19147.375,19044.66667,18916.9,16402,16696,18256.00909,91.70483868,88.66532062,80.78490662,83.37152209,-3048,-16.62847791,0,0,0,0,0,43.48232363,1,14.3,9.629166667,12.9125,16.325,16.6725,16.90416667,21.56071429,25.740625,28.50277778,27.4675,15.65,16.38333333,25.07340909,110.7454017,85.76998051,52.06152726,79.16955017,-3.7625,-12.48491704,1,0,0,1,1,45.23080173,1,0.095,1,1,0,1,1,1
