Date,Open,High,Low,Close,Volume,DJI,Nasdaq,Stochastic_Oscillator,Stochastic_Move,RSI,RSI_Move,Wiki_Traffic,Wiki_MA_2,Wiki_MA_3,Wiki_MA_4,Wiki_MA_5,Wiki_MA_6,Wiki_MA_7,Wiki_MA_8,Wiki_MA_9,Wiki_MA_10,Wiki_EMA_3,Wiki_EMA_5,Wiki_EMA_10,Wiki_3_day_Disparity,Wiki_5_day_Disparity,Wiki_10_day_Disparity,Wiki_Momentum_1,Wiki_Momentum_2,Wiki_ROC,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_3dayDisparity_Move,Wiki_ROC_Move,Wiki_5_day_RSI,Wiki_RSI_Move,Google,Google_MA_2,Google_MA_3,Google_MA_4,Google_MA_5,Google_MA_6,Google_MA_7,Google_MA_8,Google_MA_9,Google_MA_10,Google_EMA_3,Google_EMA_5,Google_EMA_10,Google_3_day_Disparity,Google_5_day_Disparity,Google_10_day_Disparity,Google_Momentum_1,Google_Momentum_2,Google_ROC,Google_Move,Google_MA3_Move,Google_EMA5_Move,Google_3dayDisparity_Move,Google_ROC_Move,Google_5_day_RSI,Google_RSI_Move,News_Sentiment,Senti_Move,Target1,Target2,Target3,Target4,Target5
1/31/13,24.02,24.299999,23.809999,24.15,4302900,13860.58,8894.709961,19.27269091,1,38.07695333,1,2677,2796.5,2848,2882.25,2952,2999.333333,3052.857143,3075.875,3184,3359.4,2813.833333,2934.866667,3235.327273,93.99578652,90.68428184,79.68684884,82.85360569,-554,-17.14639431,0,0,0,0,0,0,1,5.714285714,6.666666667,6.73015873,6.857142857,10.42571429,13.1297619,12.9255102,12.69107143,13.68835979,14.91952381,6.476190476,11.64666667,13.24584416,84.90566038,54.80953686,38.30072452,23.13475998,-18.98571429,-266.9866071,0,0,0,0,1,3.392346019,0,0,0,1,1,1,1,0
2/1/13,24.27,24.700001,24.049999,24.18,4099400,14009.79,8965.120117,20.3636,1,30.45359749,0,2567,2622,2720,2777.75,2819.2,2887.833333,2937.571429,2992.125,3019.333333,3122.3,2707.5,2823.666667,3021.336364,94.375,91.05419977,82.21503379,85.99664992,-418,-14.00335008,0,0,0,1,1,0,1,4.952380952,5.333333333,6.095238095,6.285714286,6.476190476,9.513492063,11.96156463,11.92886905,11.83121693,12.8147619,5.841269841,8.601269841,11.3852381,81.25,76.47058824,38.64590688,68.42105263,-2.285714286,-7.326007326,0,0,0,0,1,3.581822252,1,0,0,0,0,0,0,1
2/4/13,24.059999,24.51,23.93,23.950001,4198000,13880.08,8852.790039,12,0,29.0123862,0,2751,2659,2665,2727.75,2772.4,2807.833333,2868.285714,2914.25,2965.333333,2992.5,2735.5,2796.466667,2948.590909,103.2270169,99.22810561,91.92982456,93.22263639,-200,-6.777363606,1,0,0,1,1,30.56478405,1,7.714285714,6.333333333,6.126984127,6.5,6.571428571,6.682539683,9.256462585,11.43065476,11.46058201,11.41952381,6.904761905,6.888888889,10.74584416,125.9067358,117.3913043,67.55347984,112.5,0.857142857,3.410382721,1,1,0,1,1,53.62318841,1,0.5,1,1,0,1,1,1
2/5/13,24.049999,24.559999,23.889999,24.26,4303800,13979.3,8920.129883,23.27269091,1,33.46306083,1,2876,2813.5,2731.333333,2717.75,2757.4,2789.666667,2817.571429,2869.25,2910,2956.4,2770.5,2806.933333,2941.781818,105.2965585,104.3011533,97.28047625,98.62825789,-40,-1.371742112,1,1,1,1,1,44.58874459,1,8.357142857,8.035714286,7.007936508,6.68452381,6.871428571,6.869047619,6.921768707,9.144047619,11.08915344,11.1502381,7.242063492,7.166666667,10.6424026,119.2525481,121.6216216,74.9503534,109.6875,0.738095238,3.406593407,1,1,1,0,0,60.97560976,1,-1,0,1,1,1,1,1
2/6/13,24.280001,25.43,24.26,25.32,7329200,13986.52,8934.240234,61.81814545,1,42.61744499,1,2961,2918.5,2862.666667,2788.75,2766.4,2791.333333,2814.142857,2835.5,2879.444444,2915.1,2846.166667,2825.266667,2923.445455,103.4350256,107.034413,101.57456,110.6088905,284,10.60889055,1,1,1,0,1,53.0282638,1,8.357142857,8.357142857,8.142857143,7.345238095,7.019047619,7.119047619,7.081632653,7.101190476,9.056613757,10.81595238,7.682539683,7.366666667,10.3688961,102.6315789,119.063772,77.2668237,146.25,2.642857143,10.16483516,1,1,1,0,1,56.07843137,0,0,1,0,1,1,1,0
2/7/13,25.27,25.82,25.15,25.719999,4362300,13944.05,8893.740234,76.36356364,1,49.66215377,1,3579,3270,3138.666667,3041.75,2946.8,2901.833333,2903.857143,2909.75,2918.111111,2949.4,3220.833333,3037.266667,3063.872727,114.0293118,121.4537804,121.3467146,139.4234515,1012,39.4234515,1,1,1,1,1,90.19607843,1,12.85714286,10.60714286,9.857142857,9.321428571,8.447619048,7.992063492,7.93877551,7.803571429,7.740740741,9.436666667,10.5,8.965079365,10.05857143,130.4347826,152.1984216,136.2466569,259.6153846,7.904761905,36.48351648,1,1,1,1,1,91.20879121,1,1,1,1,1,1,1,1
2/8/13,25.9,26.440001,25.709999,26.309999,4648600,13992.97,8935.230469,95.39,1,63.71838855,1,3152,3365.5,3230.666667,3142,3063.8,2981,2937.571429,2934.875,2936.666667,2941.5,3145.333333,3015.2,2979.772727,97.56500206,102.878778,107.1562128,114.5765176,401,14.57651763,0,1,0,0,0,70.32661571,0,14.14285714,13.5,11.78571429,10.92857143,10.28571429,9.396825397,8.870748299,8.714285714,8.507936508,8.380952381,12,10.34603175,9.428571429,120,137.5,168.75,183.3333333,6.428571429,58.177117,1,1,1,0,1,100,1,0,0,0,1,1,1,0
2/11/13,26.309999,26.639999,25.59,26.51,4570800,13971.24,8919.019531,95.6953945,1,62.28891428,0,3278,3215,3336.333333,3242.5,3169.2,3099.5,3023.428571,2980.125,2973,2970.8,3254.333333,3135.2,3026.654545,98.25157358,103.433043,110.340649,113.9777469,402,13.97774687,1,1,1,1,0,69.08037654,0,8.421052632,11.28195489,11.80701754,10.94454887,10.42706767,9.974937343,9.257429288,8.814536341,8.681704261,8.49924812,10.10338346,9.664160401,8.485030759,71.32243685,80.76146524,99.07997169,100.7647323,0.063909774,0.546237388,0,1,0,0,0,52.90841584,0,0,0,0,0,0,0,0
2/12/13,26.290001,26.48,25.690001,25.889999,3925800,14018.7,8957.610352,75.16554647,0,57.7391177,0,2842,3060,3090.666667,3212.75,3162.4,3114.666667,3062.714286,3000.75,2964.777778,2959.9,3089.166667,3060.133333,2938.463636,91.95427092,89.86845434,96.01675732,95.98108747,-119,-4.01891253,0,0,0,0,0,48.99527187,0,7.368421053,7.894736842,9.977443609,10.69736842,10.22932331,9.917293233,9.602577873,9.021303258,8.653856864,8.55037594,9.587719298,9.407518797,8.335475051,73.85079126,72.03234105,86.17657404,88.1691408,-0.988721805,-3.710025533,0,0,0,1,0,46.06405268,0,0,0,1,0,1,0,1
2/13/13,25.9,26.33,25.879999,26.190001,4477900,13982.91,8955.599609,85.09939411,1,55.89836232,0,2851,2846.5,2990.333333,3030.75,3140.4,3110.5,3077,3036.25,2984.111111,2953.4,2970.833333,3058.6,2934.781818,95.34054175,90.78461343,96.53280964,79.65912266,-728,-20.34087734,1,0,0,1,0,46.59653465,0,8.421052632,7.894736842,8.070175439,9.588345865,10.24210526,9.927944862,9.703544576,9.454887218,8.954608744,8.630576441,9.19924812,9.626566416,8.592481203,104.3478261,82.21993834,97.57230805,65.49707602,-4.436090226,-17.95987946,1,0,1,1,0,50.23474178,1,-1,0,0,1,0,0,1
